tmdb_id,title,original_title,release_date,origin_country,language,genres,keywords,runtime,short_summary,tagline,status,budget,revenue,production_companies,production_countries,poster_url,backdrop_url,homepage,trailer_url,imdb_id,wikidata_id,instagram_id,instagram_url,twitter_id,twitter_url,facebook_id,facebook_url,popularity,vote_average,vote_count
814215,Sam Bahadur,Samबहादुर,2023-12-01,IN,hi,"Drama, History, War","1970s, based on true story, historical drama, india pakistan war",149,"Based on the life of Sam Manekshaw, who was the Chief of the Army Staff of the Indian Army during the Indo-Pakistani War of 1971, and the first Indian Army officer to be promoted to the rank of Field Marshal.",His Life. Our History.,Released,6900000,,RSVP Movies,India,https://image.tmdb.org/t/p/w500/nFYf3g3CObjx9ri3PMWkK1lWFhr.jpg,https://image.tmdb.org/t/p/original/kGpaa9ufi6gFJqLdDtl9mTOEIXj.jpg,,https://www.youtube.com/watch?v=krXGJzt6vLQ,tt10786774,Q117279779,,,,,,,1.89,6.9,34
1273049,Dragon,டிராகன்,2025-02-21,IN,ta,"Romance, Comedy, Drama","madcap comedy, college life, relationships",157,"Raghavan transforms from a school topper into a “bad boy” to score girls in college, but ends up a heartbroken dropout. He then cons his way into a successful finance career, but the lies keep building and maintaining the facade proves tricky.",Worst student of the decade.,Released,4273176,13776156,AGS Entertainment,India,https://image.tmdb.org/t/p/w500/vKNJPuejtE6Xrp6RK6LKsQcbL8L.jpg,https://image.tmdb.org/t/p/original/8y8pxJwYEK1WvQAfoZTwC601eD8.jpg,,,tt32080876,Q125806341,,,,,,,2.38,7.6,35
657996,Ayyappanum Koshiyum,അയ്യപ്പനും കോശിയും,2020-02-07,IN,ml,"Action, Thriller, Crime",male egos,177,"Ayyappan, a police officer, is an upright man who always strives to do the right thing. However, things change when a retired army havildar, Koshy, settles in his village and the two egos clash.",,Released,,,Gold Coin Motion Picture Company,India,https://image.tmdb.org/t/p/w500/M1YQJ8lI7h9oJ9oxRKyMUzGwBh.jpg,https://image.tmdb.org/t/p/original/pStaH6nfioZf6GdVOHkWuqWn8Qn.jpg,,https://www.youtube.com/watch?v=8Wx3dAQ8pr4,tt11322920,Q85744478,,,,,,,1.24,7.6,66
908397,Mili,मिली,2022-11-04,IN,hi,Thriller,"remake, based on movie",129,"Mili Naudiyal, a nursing graduate is planning to move to Canada. She takes up a job at a food outlet for the time being but her sudden disappearance without a clue leaves her loved ones in a desperate search for her in this survival drama.",Dying to Survive,Released,,,Bayview Projects,India,https://image.tmdb.org/t/p/w500/eJ36QCd5SPRpivJkVgZMqKyfgCz.jpg,https://image.tmdb.org/t/p/original/jgOwUgUEVPSu8jDjQzeFTCFHVDR.jpg,https://www.netflix.com/in/title/81564504,,tt15257644,Q109657200,,,,,,,1.81,6.4,17
653221,Hridayam,ഹൃദയം,2022-01-21,IN,ml,"Romance, Drama",,172,"Arun and Darshana are first-year engineering students and they fall in love soon after their college begins. And just as how things work generally in teenage, the road ahead isn't too easy for them. Life offers many twists and turns that they least expect.",,Released,,,"Big Bang Entertainments, Merryland Studios",India,https://image.tmdb.org/t/p/w500/rMNzpbruCuBmYPWhaNLrKOlNKcu.jpg,https://image.tmdb.org/t/p/original/mrupP5GXx8O4dmhUTTjxND4TMEw.jpg,,,tt11375428,Q85922245,HridayamTheFilm,https://www.instagram.com/HridayamTheFilm/,HridayamTheFilm,https://twitter.com/HridayamTheFilm,HridayamTheFilm,https://www.facebook.com/HridayamTheFilm,1.41,7.1,56
715765,Bachchhan Paandey,बच्चन पांडे,2022-03-18,IN,hi,"Comedy, Action, Crime",,147,A budding director tries to research a merciless gangster for making a film on gangsterism. But her secret attempts to conduct the research fail when she gets caught for snooping.,,Released,,,Nadiadwala Grandson Entertainment,India,https://image.tmdb.org/t/p/w500/nuUtbT376pIhgTxJuEVGFx9sBvz.jpg,https://image.tmdb.org/t/p/original/cg7mbrc4HauDdanEW04GlmYf3pe.jpg,,,tt10699086,Q97359846,,,,,,,1.69,5.5,35
1238164,Gustaakh Ishq,गुस्ताख इश्क़,2025-11-28,IN,hi,"Romance, Drama",,128,"On a pursuit to save his father's printing press in the heart of Purani Delhi, a man becomes a disciple of a revered poet and falls in love with his daughter. Torn between his love and honoring his mentor, he must make a choice that could change his life forever.",Kuch pehle jaisa...,Released,,,Stage 5 Production,India,https://image.tmdb.org/t/p/w500/eEl28LCW1DsXTRhmdlo2vjuaP5X.jpg,https://image.tmdb.org/t/p/original/lFq65LulkPYZEeKo8cEId4N2s07.jpg,,https://www.youtube.com/watch?v=f918TjGXFyI,tt30007502,Q136757570,,,,,,,1.47,6.8,4
1417941,Haq,हक़,2025-11-07,IN,hi,Drama,based on novel or book,136,"In 1980s India, Shazia Bano takes her husband to court after he abandons her and their children, sparking a national battle over faith, women’s rights, and justice.",,Released,,,"Junglee Pictures, Insomnia Films, Baweja Studios",India,https://image.tmdb.org/t/p/w500/tO7OI5MyzPSiVmlXXnlBKlAJH92.jpg,https://image.tmdb.org/t/p/original/wFqJMVP0nrsgKeA2kwshRkIz1fw.jpg,,https://www.youtube.com/watch?v=YPUV--sT2oQ,tt36642456,Q136601804,,,,,,,1.73,7.5,24
800383,Beast,பீஸ்ட்,2022-04-12,IN,ta,"Action, Adventure, Thriller","hijacking, heist, soldier, mall, raw agent",155,"A former RAW officer, who is among the hostages in a mall taken over by terrorists, has to foil their plans and prevent the government from releasing a dreaded terrorist, who he had helped put in prison at great personal cost.",The beast is yet to come,Released,19750995,,Sun Pictures,India,https://image.tmdb.org/t/p/w500/yE8bsjy9hvuSY5JdtFlJGXyaTeH.jpg,https://image.tmdb.org/t/p/original/dVViUXK436JNODkj5NwWjMm8NYu.jpg,,,tt11301946,Q107304843,,,,,,,1.9,5.4,81
855400,Jai Bhim,ஜெய் பீம்,2021-11-02,IN,ta,"Crime, Drama, Mystery, History","lawyer, tribal, ambiguous, familiar",164,"A pregnant woman from a primitive tribal community, searches desperately for her husband, who is missing from police custody. So as to find her husband and seek justice for them, as their voice, a High Court advocate rises in support. Will their battle for justice succeed?",,Released,,,2D Entertainment,India,https://image.tmdb.org/t/p/w500/ehybiOtBUtrMkmtB39zQEtq1Jie.jpg,https://image.tmdb.org/t/p/original/40lmQ5vzKJhj5k7i0hvZuglneyj.jpg,https://www.primevideo.com/detail/Jai-Bhim-Tamil/0U2K913JJHBL67WJICAYE0KC2J,,tt15097216,Q108376991,,,,,,,2.48,7.3,226
1516501,Prathichaya,പ്രതിഛായ,2026-03-23,IN,ml,Drama,"political, political drama",157,"After Kerala’s Chief Minister dies in a scandal engineered by a ruthless media tycoon, his son a brilliant tech entrepreneur enters the blood-soaked arena of politics to expose the conspiracy, vindicate his father, and turn technology against those who weaponized it",,Released,,,"Sree Gokulam Movies, RD Illuminations",India,https://image.tmdb.org/t/p/w500/4VD2H8ZwFDORWCaYS5TbhMVPdAv.jpg,https://image.tmdb.org/t/p/original/rdLrMIUh40VA1jkRy3lUb3mDhyi.jpg,,,tt39283431,,,,,,,,1.87,0.0,0
799676,Shyam Singha Roy,శ్యామ్ సింగ రాయ్,2021-12-24,IN,te,"Romance, Thriller, Drama",,157,"A young filmmaker is in a soup right when he’s about to find his footing in the film industry. When he sets out to find an answer, turns out it’s in the past.",,Released,,,Niharika Entertainment,India,https://image.tmdb.org/t/p/w500/5C2wGMdwTQDUMIltYnn9qGrOs8w.jpg,https://image.tmdb.org/t/p/original/cDLN53hPa4dTufgqfcxXsrODuBq.jpg,,,tt13349716,Q105081950,,,,,,,1.73,6.8,42
1302696,Paathirathri,പാതിരാത്രി,2025-10-17,IN,ml,"Thriller, Drama",,124,"A strange incident during their routine night duty pulls SI Jancy and Hareesh into a dangerous investigation. As secrets unfold, they must face their fears and the choices that could define their futures.",,Released,,,Benzy Productions,India,https://image.tmdb.org/t/p/w500/utpxOviVGA0Qum2C4tTt0TTLTHz.jpg,https://image.tmdb.org/t/p/original/3LdUr1Z3sSu0h2wwXPZYHaMvUgF.jpg,,,tt32607015,,,,,,,,1.85,3.7,3
682401,Ek Villain Returns,एक विलेन रिटर्न्स,2022-07-29,IN,hi,"Action, Crime, Thriller",sequel,127,"When a singer goes missing amid a serial killing spree, a cabbie and a businessman's son cross paths in a twisted tale where good and evil is blurred.",Heroes don't exist,Released,,,"Balaji Telefilms, T-Series",India,https://image.tmdb.org/t/p/w500/4BqMeSSPaC7spmj4Zl7htiigCkV.jpg,https://image.tmdb.org/t/p/original/umty8dbAoZWluyTsnXqGJRdtSDY.jpg,,https://www.youtube.com/watch?v=swPhyd0g6K8,tt11947158,Q106040398,,,,,,,1.68,6.0,132
1263029,Thammudu,తమ్ముడు,2025-07-04,IN,te,"Action, Drama",,151,A troubled man reunites with his sister to protect her and a group of villagers from the brutal plans of a violent criminal businessman.,,Released,,,Sri Venkateswara Creations,India,https://image.tmdb.org/t/p/w500/5rhjx4KLaLrZNxzsBY8j8U6Pntu.jpg,https://image.tmdb.org/t/p/original/2m8zoc7iL1MiWP2FuPiyQvTSBtE.jpg,,https://www.youtube.com/watch?v=N5FySaqlvv8,tt27235882,Q135285259,,,,,,,1.44,5.4,7
679844,Radhe,राधे,2021-05-12,IN,hi,"Action, Adventure, Crime, Thriller","police, gang war, cop",135,"As Mumbai’s youth are falling prey to rampant drug abuse, suspended cop Radhe is recalled for a clean-up mission. But Radhe is up against a dangerous new outlaw Rana, who will stop at nothing to rule the city.",Your Most Wanted Bhai,Released,,,"Reel Life Productions, Sohail Khan Productions, Salman Khan Films",India,https://image.tmdb.org/t/p/w500/n6kZfTjuTK3P9ByRFTkBlUwdBRA.jpg,https://image.tmdb.org/t/p/original/wzTvcz6wxG6OZc8YhDFPYBITwTl.jpg,,https://www.youtube.com/watch?v=n5MVzhwupBY,tt10888594,Q71954796,,,,,,,2.42,3.9,65
603673,Laxmii,लक्ष्मी,2020-11-09,IN,hi,"Horror, Comedy","remake, vengeful ghost, based on movie",141,Aasif's belief in logic and science shatters when he gets possessed by a transgender's ghost.,,Released,,,"Cape Of Good Films, Fox Star Studios, Tushar Entertainment House",India,https://image.tmdb.org/t/p/w500/6COHwokEERAjjvlmNF44Xg9BK1y.jpg,https://image.tmdb.org/t/p/original/hJHfqLvYPz9nMPEZamjifHiXZbr.jpg,https://www.hotstar.com/in/movies/laxmii/1260036200,,tt10350922,Q63349731,,,,,,,1.93,4.4,56
965653,Khuda Haafiz Chapter 2: Agni Pariksha,खुदा हाफिज़ २: अग्निपरीक्षा,2022-07-08,IN,hi,"Drama, Action, Romance",sequel,146,"Following a traumatic chapter in their lives, Sameer and Nargis try to lead a happy life by adopting Nandini, a friend's orphaned niece. But fate soon strikes back hard when Nandini goes missing.",,Released,,,"Panorama Studios, Zee Studios, Action Hero Films","India, United States of America",https://image.tmdb.org/t/p/w500/dWYGHG6yIG8Fh8LwhbGnnaYNYyX.jpg,https://image.tmdb.org/t/p/original/evekFb5xYhSJXoG6AbM3r9SSHg1.jpg,https://www.zee5.com/movies/details/khuda-haafiz-chapter-2-agni-pariksha/0-0-1z5206274,,tt13022984,Q108685005,,,,,,,1.59,7.2,25
1394816,Uyire (ഉയിരേ),Uyire (ഉയിരേ),2025-04-01,IN,en,"Drama, Romance","sea, love, worker's rights, classism, predilection",16,"A complex web of emotions which unfolds the grounding difference between love & predilection. An underlying, but prominent current of class difference between Indrajit & Zoya, brings clarity to the waters that they're in.",Are you ready to look beyond the shore?,Released,500,,Kantha Productions,India,https://image.tmdb.org/t/p/w500/hFnvsKwpXTXkTKdmPTJjRGNjd5y.jpg,https://image.tmdb.org/t/p/original/o0K15KPzGgmzCpBJpRJVTBCxopl.jpg,,,,,,,,,,,1.46,0.0,0
1239511,Lucky Baskhar,లక్కీ భాస్కర్‌,2024-10-30,IN,te,"Thriller, Crime, Drama","money laundering, anti hero, bank employee, investment",148,A cash-strapped bank cashier embarks on a risky investment scheme and soon gets drawn into the murky world of money laundering.,,Released,,,"Sithara Entertainments, Fortune Four Cinemas, Srikara Studios",India,https://image.tmdb.org/t/p/w500/a47JQFl9L7VDa79tEvnTOJe0rPa.jpg,https://image.tmdb.org/t/p/original/q8UyN4XhpmChtneZXdZ8fktQka6.jpg,,https://www.youtube.com/watch?v=Kv5RKsqVe-Y,tt27540542,Q125453590,,,,,,,2.37,7.6,73
668435,Thappad,थप्पड़,2020-02-27,IN,hi,Drama,"husband wife relationship, domestic violence, divorce, social issues",144,"A young woman's life is shattered into pieces when her husband slaps her at a party, causing her to question what this relationship stands for.",Bas itni si baat?,Released,2859129,5306068,"T-Series, Benaras Mediaworks",India,https://image.tmdb.org/t/p/w500/nSOgDTClgfbIOBgv4Itf3GSEkWA.jpg,https://image.tmdb.org/t/p/original/4CGBZuEfG2VmxDb2mNtQdHwPurq.jpg,,https://www.youtube.com/watch?v=OONSPIaFy8Q,tt10964430,Q77892452,,,,,,,1.44,7.0,69
727121,Hari Hara Veera Mallu: Part 1 – Sword vs Spirit,హరి హర వీర మల్లు: భాగం 1 – Sword vs Spirit,2025-07-23,IN,te,"Action, Adventure, Drama","delhi, india, outlaw, historical fiction, hyderabad, based on myths, legends or folklore, mughal empire, historical drama, 17th century, period film, historical epic",161,"Set in the 1650s Mughal Era, Veera Mallu, a Robin Hood-like outlaw with secret motives is hired to steal the Koh-i-Noor from Aurangzeb’s palace. He is joined by a crew of misfits, each talented in their own way, to complete the mission.",Battle for Dharma,Released,30000000,,Mega Surya Productions,India,https://image.tmdb.org/t/p/w500/mKM3yC7kepjfs8A723dqd9hOky8.jpg,https://image.tmdb.org/t/p/original/vg0n59EwKomMNJwlbt1CqlgFDI2.jpg,,https://www.youtube.com/watch?v=_oUFfxcgxfU,tt2691804,Q105886670,hhvmfilm,https://www.instagram.com/hhvmfilm/,HHVMFilm,https://twitter.com/HHVMFilm,HHVMFilm,https://www.facebook.com/HHVMFilm,1.87,6.3,7
669696,Tadap,तड़प,2021-12-03,IN,hi,"Action, Romance","remake, based on movie",126,"Passionate Ishana falls madly in love with Ramisa. As their love grows stronger by the day, fate plays the villain and throws one hurdle after another.",,Released,,,"Nadiadwala Grandson Entertainment, Fox Star Studios, Vertex Motion Pictures",India,https://image.tmdb.org/t/p/w500/nj0cMoZjLRrqN9SFW3wCXlSTYxd.jpg,https://image.tmdb.org/t/p/original/bLcL62MeqpvXUQfChKBNGKWBa77.jpg,https://www.hotstar.com/in/movies/tadap/1260080725,https://www.youtube.com/watch?v=_UKFMuryWM0,tt10761694,,,,,,,,1.69,6.4,14
894762,Karthikeya 2,కార్తికేయ 2,2022-08-13,IN,te,"Mystery, Adventure, Thriller, Action","truth, krishna, ancient india, power",145,"Before the Kalyug begins, Lord Krishna hands over an anklet that holds the answer to all of world’s miseries. Years later a doctor finds himself in the thick of things when the pursuit for the anklet carries on. A doctor with a curious mind, Karthikeya, aka Karthik, believes in pursuing the truth. The quest leads Karthik to discover the power of the ancient Indian belief system and the essence of Krishna.",Krishna Is Truth,Released,,10384945,"Abhishek Agarwal Arts, People Media Factory",India,https://image.tmdb.org/t/p/w500/fKKoQndNfbDOLfYM1Zogt7miGF1.jpg,https://image.tmdb.org/t/p/original/ej1bwcXrRdJNUG843KIosu8srCg.jpg,,https://www.youtube.com/watch?v=UIYS4iyeXj4,tt13664684,Q108816194,zee5telugu,https://www.instagram.com/zee5telugu/,,,,,1.63,6.1,24
824744,Shiddat,शिद्दत,2021-10-01,IN,hi,"Romance, Drama",,146,"Love-struck Jaggi can cross the seven seas for his dream girl, Kartika. Even if it means stopping her wedding as he doesn't want to be friend-zoned.",Feel the power of love,Released,,,"Maddock Films, T-Series","India, United Kingdom",https://image.tmdb.org/t/p/w500/dEXxQAspQzZsw9VEiuVWRDJnvvy.jpg,https://image.tmdb.org/t/p/original/nGlNQ6uiS63g8MTAbPrhvmCIFO3.jpg,https://www.hotstar.com/in/movies/shiddat/1260069641,,tt11314148,Q85800832,,,,,,,1.48,6.9,33
1536901,Hok Kolorob,হোক কলরব,2026-01-23,IN,bn,Drama,,139,"Inspired by a real-life tragedy, the story explores the shocking death of a fresher allegedly caused by ragging at a city university hostel, reopening wounds and igniting urgent conversations about abuse, accountability, and a system that failed to protect its own.",,Released,,,,,https://image.tmdb.org/t/p/w500/7Zw7VC6eAwYmqpNvCjHWtx9IQS7.jpg,https://image.tmdb.org/t/p/original/iAw3vlNmZ6r7SNsFk10ZiWV4Hq8.jpg,,https://www.youtube.com/watch?v=DQXKgWbu_ys,tt39366604,Q137802630,,,,,,,1.48,0.0,0
965979,Dada,டாடா,2023-02-10,IN,ta,"Drama, Comedy, Romance",,135,"Manikandan and Sindhu, final year college students, become parents accidentally. Situations separate them, forcing Manikandan to raise his child, Adhithya, as a single parent. What follows is a beautiful tale of a father and son and their journey against all odds.",The Appa,Released,,,Olympia Movies,India,https://image.tmdb.org/t/p/w500/x7C2u4oXoMFQBaSJqqcyU3qpwKy.jpg,https://image.tmdb.org/t/p/original/8SLW8lr2mQaHNJtw2PwGwUCcw3h.jpg,,,tt25405130,Q116909662,,,,,,,1.87,7.2,18
1610901,Aag Lagay Basti Mein,آگ لگے بستی میں,2026-03-21,PK,ur,"Action, Crime, Comedy",,140,"Barkat is an honest, hard-working man struggling to make ends meet alongside his wife, Almaas, who has grown tired of their modest life. Working as cleaners, the couple decides to turn to petty crime in hopes of improving their financial situation. What begins as small, calculated risks soon spirals into something far bigger, drawing the couple into the world of seasoned criminals. As guns, chases, and escalating chaos enter their lives, Barkat and Almaas find their domestic relationship increas",Izzat ka nawala,Released,,,"Big Bang Entertainment, Salman Iqbal Films",Pakistan,https://image.tmdb.org/t/p/w500/gAvQELcI17z2YKnqOmuukfaFGg9.jpg,,,https://www.youtube.com/watch?v=Y5Q8z66aV9U,tt39773435,Q138126893,,,,,,,8.48,0.0,0
