tmdb_id,show_title,season_number,season_name,air_date,episode_count,overview,poster_url,season_id
217980,Ömer,1,Season 1,2023-01-09,21,,https://image.tmdb.org/t/p/w500/h6NRfzLsvBOKQJ9FnyGVvN0HcHo.jpg,323568
217980,Ömer,2,Season 2,,33,,https://image.tmdb.org/t/p/w500/AtqHj6XaQkYYH1icugnXiebWRgs.jpg,356719
225964,Ibn-i Sina: The Young Genius,1,Season 1,2023-05-07,10,,https://image.tmdb.org/t/p/w500/ar750oKMKGFeJb3zMdG7UDfbh6o.jpg,339913
225964,Ibn-i Sina: The Young Genius,2,Season 2,2025-01-20,10,,https://image.tmdb.org/t/p/w500/cMeyeeGIX65vFmnb1PjqhjwLpYq.jpg,438990
225964,Ibn-i Sina: The Young Genius,3,Season 3,2025-11-07,10,,https://image.tmdb.org/t/p/w500/eqBhbl970sWKyGtFamORZ6G1UYa.jpg,484137
305062,Karma,1,Season 1,2025-11-07,9,,https://image.tmdb.org/t/p/w500/cwIujmphpI5dcYCgJsRYf1WztRS.jpg,483652
136506,The Warrior Princess,1,Season 1,2021-11-22,28,,https://image.tmdb.org/t/p/w500/cSDEb3XvsML6VwYZ5HEJy7vQUS.jpg,215875
277590,Portrait of a Scandalous Family,1,Season 1,2024-12-15,16,,https://image.tmdb.org/t/p/w500/tO3iAXClmow0RPoRbepuV1pi9GZ.jpg,429318
277590,Portrait of a Scandalous Family,2,Season 2,,0,,,451991
242073,Kübra,1,Season 1,2024-01-18,8,,https://image.tmdb.org/t/p/w500/amlpVWYgv1KXiFfZKvY2t0fqvMf.jpg,371039
242073,Kübra,2,Season 2,2024-06-06,8,With new powers — and new problems — will Gökhan lead his followers to salvation or damnation?,https://image.tmdb.org/t/p/w500/x4gRSKOepE8gsDfn4F3Ntg8n6Cq.jpg,393978
111703,Tövbeler Olsun,1,Season 1,2020-08-09,32,,https://image.tmdb.org/t/p/w500/mw7g53hzozNsilreYudUJqAiVPA.jpg,166056
125527,Twist of Fate,1,Season 1,2021-06-15,17,,https://image.tmdb.org/t/p/w500/2Q3k8rzZzzFPLsyTpHDeZ7BVc9I.jpg,195100
108904,The Red Room,1,Season 1,2020-09-04,42,,https://image.tmdb.org/t/p/w500/cWjcNyJ5AJboMrkj9fK870WLjvU.jpg,161410
108904,The Red Room,2,Season 2,2021-09-17,19,,,292738
131906,First and Last,1,Season 1,2021-08-25,8,,https://image.tmdb.org/t/p/w500/plR3ZcdKyTZNBLJHhesXPBovzeu.jpg,207364
131906,First and Last,2,Season 2,2024-10-24,6,,https://image.tmdb.org/t/p/w500/3TiBGCwAtWqbHnisuFHB55pYDYb.jpg,425545
131906,First and Last,3,Season 3,2026-01-30,6,,https://image.tmdb.org/t/p/w500/lkN8h28jGnrkTFbIAyh1Eamj8kX.jpg,491251
311281,Tozkoparan İskender: Kaos,1,Season 1,2026-01-16,10,,,495148
238711,Lost in Love,1,Season 1,2023-11-02,26,,https://image.tmdb.org/t/p/w500/trAGNTb7Ua4sFAzHuXPili8oDel.jpg,363956
127588,"Love, Reason, Get Even",1,Season 1,2021-06-18,42,,https://image.tmdb.org/t/p/w500/yL6PorZ5VuOlg5RK0SFzayem52V.jpg,199304
292516,Reminder,1,Season 1,2025-06-18,8,,https://image.tmdb.org/t/p/w500/lce2rcSk4vn5qRNktkayCFGDHQE.jpg,458386
212799,Trap,1,Season 1,2022-10-19,26,,,313306
126248,Wounded Heart,1,Season 1,2021-06-28,32,,https://image.tmdb.org/t/p/w500/7l6ZW0qzwKJ8oOd9xjvdVlrCW1U.jpg,196693
280777,The Fall of the King,1,Season 1,2025-02-11,16,,https://image.tmdb.org/t/p/w500/u0kk5PUB850OlrVA1w7hgc41E9T.jpg,435617
280777,The Fall of the King,2,Season 2,2025-09-09,14,,https://image.tmdb.org/t/p/w500/qbD0rSij5hTWFzklDGskYbZp8zS.jpg,473237
310430,Doctor: In Another Life,1,Season 1,2026-03-08,5,,https://image.tmdb.org/t/p/w500/l0upbqBdvweAch5jW2dj6RVYu0s.jpg,493692
152326,The Game of Destiny,1,Season 1,2021-12-03,26,,https://image.tmdb.org/t/p/w500/2C0zokpeR38zllKMbtdcadEIvFa.jpg,234179
240335,I Am Mother,1,Season 1,2023-12-06,26,,https://image.tmdb.org/t/p/w500/5hCA8XRWkPeAUTIQYsJSzrTu7FH.jpg,367328
240335,I Am Mother,2,Season 2,2024-09-18,24,,https://image.tmdb.org/t/p/w500/jVjhTu86SrainQvE9Pg278mh13V.jpg,419189
218265,Street Birds,1,Season 1,2023-01-13,21,,https://image.tmdb.org/t/p/w500/e6gK5i4KYNeCyA4AYf3ofrFvGEn.jpg,324171
218265,Street Birds,2,Season 2,2023-09-08,33,,https://image.tmdb.org/t/p/w500/jBK9DPhPWIEp7Mz4PTymuxr1n54.jpg,356356
104690,Naked,1,Season 1,2020-06-11,8,,https://image.tmdb.org/t/p/w500/KwXPAAbjXyHa1hl20YP6Wd4whJ.jpg,153283
104690,Naked,2,Season 2,2021-06-09,8,,https://image.tmdb.org/t/p/w500/pqHEHMRMsDF9nrRp48FGZ14EH3V.jpg,198733
244812,Aşk ve Gurur,1,Season 1,2025-04-07,90,,https://image.tmdb.org/t/p/w500/1ii3800CRuC3zgK7OiaE5XZ9H0p.jpg,376335
244812,Aşk ve Gurur,2,Season 2,2025-09-01,30,,https://image.tmdb.org/t/p/w500/guusFliT4iy3KBqCUbPpadli6hU.jpg,473397
238522,Kod Adı: Kırlangıç,1,Season 1,2023-11-12,26,,https://image.tmdb.org/t/p/w500/zCdzrmQL1GKy7bsj2gh5t3wxHS6.jpg,363617
238522,Kod Adı: Kırlangıç,2,Season 2,2024-10-20,29,,https://image.tmdb.org/t/p/w500/2bii2yZuG0vwC4IXh51n3mzryAe.jpg,441592
238522,Kod Adı: Kırlangıç,3,Season 3,2025-09-28,21,,https://image.tmdb.org/t/p/w500/6pmiHF6pAoNHXQQTlM76xUygqCQ.jpg,476424
214078,Shahmaran,1,Season 1,2023-01-20,8,"When Şahsu goes to Adana for a lecture, it’s the perfect chance to face her estranged grandfather. But soon, she finds herself in the midst of a legend.",https://image.tmdb.org/t/p/w500/6vHSAJZlBD3fjM2V3zKfyXsOHIX.jpg,315668
214078,Shahmaran,2,Season 2,2024-08-08,6,,https://image.tmdb.org/t/p/w500/xUyR7urKGYvd4ByU0mQ6jPIP4Za.jpg,402708
209544,Bir Küçük Gün Işığı,1,Season 1,2022-09-05,36,,https://image.tmdb.org/t/p/w500/dL7jcesEUEcKuRH0fC0LpyEKOVv.jpg,307417
228979,If You Love,1,Season 1,2023-07-06,13,,https://image.tmdb.org/t/p/w500/2CqdSVJUSRrgNMkKnlbNbQqzEcf.jpg,345689
297058,Black Sea Eyes,1,Season 1,2025-09-02,17,,https://image.tmdb.org/t/p/w500/vFmQa8yyuirssDatMME4FQtoG65.jpg,467482
153515,Mahkum,1,Season 1,2021-12-13,24,,https://image.tmdb.org/t/p/w500/saVPwhcLsWBLY911nHgZzud1jjO.jpg,235947
153515,Mahkum,2,Season 2,2022-09-14,7,,https://image.tmdb.org/t/p/w500/b5AVsbjlsBrlgkbokHHcMrRX8sP.jpg,309417
306355,Jasmine,1,Season 1,2025-12-12,6,Jasmine works as an escort to provide a better life for her and her stepbrother Tufan – and bribe her way onto the heart transplant list.,https://image.tmdb.org/t/p/w500/nA9IEaZe8tGMlBNY59RS2sA802F.jpg,486063
310045,"To Love, To Lose",1,Season 1,2026-01-15,8,,https://image.tmdb.org/t/p/w500/j5mbscE83E2udAljoALb65Sxhmt.jpg,492894
236215,My Wonderful Life,1,Season 1,2023-11-01,30,,https://image.tmdb.org/t/p/w500/qtl75pBkneGG7ZNEcTxS2uHHNN8.jpg,359278
304596,Melis İşiten ile Zaten Şov,1,Season 1,2023-07-28,54,,https://image.tmdb.org/t/p/w500/mXKloNaqYC7CiYGruZgtLkXXGGU.jpg,482815
304596,Melis İşiten ile Zaten Şov,2,Season 2,2024-08-23,66,,,483867
304596,Melis İşiten ile Zaten Şov,3,Season 3,2026-01-10,7,,,501727
278100,The Town,1,Limited Series,2025-12-11,8,,https://image.tmdb.org/t/p/w500/fhpCuti9Iqo5qF2lBczBtNc1qie.jpg,430404
280030,The Late Offices,1,Season 1,2024-12-20,10,,https://image.tmdb.org/t/p/w500/7Xaw2vjMEn6KyENB6JksVrXIq8W.jpg,434249
280030,The Late Offices,2,Season 2,2025-05-24,10,,https://image.tmdb.org/t/p/w500/jH4Pct5SO5BqCtEc2rh2rJwg7kX.jpg,436577
280030,The Late Offices,3,Season 3,,10,,,481777
273940,Marnalı,1,Season 1,2024-10-22,10,,https://image.tmdb.org/t/p/w500/2vKtwh6pPqcvIcUstWlu122Bgy3.jpg,422709
214079,The Tailor,1,Season 1,2023-05-02,7,A famous tailor begins to sew a wedding dress for his best friend’s fiancée – but all three have dark secrets that will soon upend their lives.,https://image.tmdb.org/t/p/w500/1Q3G7rWRuQtiBZO9PHuAktZqJ9s.jpg,315669
214079,The Tailor,2,Season 2,2023-07-28,8,"Peyami faces new challenges as his friendship with Dimitri is tested, Esvet spends more time at the house with Mustafa — and a new woman enters his life.",https://image.tmdb.org/t/p/w500/zG8RbHHBuvAwnpbWivfeGsq9dVY.jpg,340170
214079,The Tailor,3,Season 3,2023-11-03,8,"Peyami's feelings for Esvet intensify, forcing him to make the difficult choice between their love and his lifelong friendship with Dimitri.",https://image.tmdb.org/t/p/w500/hyli6ROWHFRDgRqWLZcNaSIBjeP.jpg,363194
233524,Kader Bağları,1,Season 1,2023-09-30,5,,https://image.tmdb.org/t/p/w500/wb3GjFkjLxnAbAwwRvSW6cge1cs.jpg,354430
303450,FER,1,Season 1,2025-11-07,8,,https://image.tmdb.org/t/p/w500/trQua0uAT4CM3ZrZyoNbMUvLLDK.jpg,480745
197679,The Life and Movies of Erşan Kuneri,1,Season 1,2022-05-13,8,,https://image.tmdb.org/t/p/w500/cPDkfENCZ8trFAPSuBOsbakLnsb.jpg,287794
197679,The Life and Movies of Erşan Kuneri,2,Season 2,2024-10-10,8,"In this raunchy comedy series, an erotic film icon tries to make movies in other genres.",https://image.tmdb.org/t/p/w500/iHsxa5o7a8rri259r2cOl77WIl3.jpg,395021
132752,Barbaroslar,1,Season 1,2021-09-16,32,"The sons of the conqueror of Lesbos; Ishak, Oruç, Hizir, and Ilyas, were separated after the death of their father. Oruc and Ilyas sailed to the seas despite the opposition of their elder brother. Ishak is very happy that his brother is in his hometown, but Hizir also has in mind the great and sacre",https://image.tmdb.org/t/p/w500/t4FC3XOQTGF66JnotzXpNsBnZSH.jpg,209165
157219,Midnight at the Pera Palace,1,Season 1,2022-03-03,8,,https://image.tmdb.org/t/p/w500/esrggEWrlpjncn6y4tyHBJ0syLn.jpg,243092
157219,Midnight at the Pera Palace,2,Season 2,2024-09-12,8,,https://image.tmdb.org/t/p/w500/8hKzJiv5twDwvoe7dYJ0reKbJTi.jpg,407259
278004,Istanbul Encyclopedia,1,Limited Series,2025-04-17,8,,https://image.tmdb.org/t/p/w500/qWH4U6fTwMOK9tC3W9qBdBrP8hj.jpg,430210
297751,Reborn,1,Season 1,2025-09-07,13,,https://image.tmdb.org/t/p/w500/x5UMjiPjq95PWdVFSW4j2oLItAm.jpg,468668
97296,Zemheri,1,Season 1,2020-01-14,10,,https://image.tmdb.org/t/p/w500/6ZEx8hBvUtpPdczbQxN2uOAtNWI.jpg,139900
202010,As the Crow Flies,1,Season 1,2022-06-03,8,,https://image.tmdb.org/t/p/w500/2JyzndMufaXyJn4nXLe0JP5cf8G.jpg,293791
202010,As the Crow Flies,2,Season 2,2023-12-14,8,Aslı and Lale must break from the norm and face fresh challenges as they continue to fight for their survival in a cutthroat media industry.,https://image.tmdb.org/t/p/w500/1lx1FX6zNSdKFFbSJ5SqXRq4e1B.jpg,365995
202010,As the Crow Flies,3,Season 3,2024-04-11,8,,https://image.tmdb.org/t/p/w500/l8A0Wj6RDW0EYART1mEZuXQAAVR.jpg,383792
215275,Çöp Adam,1,Season 1,2022-11-30,25,,https://image.tmdb.org/t/p/w500/kuFRhLSAtwgQ5diwqWWU8DZKO42.jpg,317903
215275,Çöp Adam,2,Season 2,,5,,,358079
228853,The Prince,1,Season 1,2023-06-16,8,,https://image.tmdb.org/t/p/w500/25hqBUySDG4yZmeVVXXJAJZx8fc.jpg,345494
228853,The Prince,2,Season 2,2024-04-09,7,,https://image.tmdb.org/t/p/w500/5ZbSx2PSAdkIK7Q3BROKnFsUzWG.jpg,354002
228853,The Prince,3,Season 3,2025-05-09,8,,https://image.tmdb.org/t/p/w500/fhbQmoM4kpdiZJ3mQqPpOe24xGm.jpg,452119
299847,Children of Paradise,1,Season 1,2025-09-15,25,,https://image.tmdb.org/t/p/w500/b6QGAQBiAWXVPQvc9um8o9Q90jY.jpg,473350
232132,Saladın: The Conqueror of Jerusalem,1,Season 1,2023-11-13,28,,https://image.tmdb.org/t/p/w500/pVqXOJXrfNlb0kqtV0mkLklmwkF.jpg,351761
232132,Saladın: The Conqueror of Jerusalem,2,Season 2,2024-10-21,30,"At the end of the first season, Emir Saladin's disappearance forced Sultan Nureddin Zengi to lift the Siege of Jerusalem. Rescued by knight Balian, Saladin's journey saw him face slavery, rebellion, and pivotal battles in Egypt, where he rose to power as Vizier with the Fatimid Caliph's approval. De",https://image.tmdb.org/t/p/w500/cWvuppijcTEYLuERGL6Fg51QEfC.jpg,424677
115464,Last Summer,1,Season 1,2021-01-01,21,,https://image.tmdb.org/t/p/w500/vMvxMchMW3k6HlFhqn8q97PYpec.jpg,173966
115464,Last Summer,2,Season 2,2021-09-15,5,,https://image.tmdb.org/t/p/w500/c4RaJwZ0AJk6GOigmRf6wtfzihi.jpg,339138
97852,Ramo,1,Season 1,2020-01-14,11,,https://image.tmdb.org/t/p/w500/c0fz55Y79B4JLZDLqPPlRZGxVJW.jpg,140856
97852,Ramo,2,Season 2,2020-09-18,29,,https://image.tmdb.org/t/p/w500/mCoQfgowOc5BWllo6zsjYy9L1az.jpg,162890
301693,Lovers & Liars,1,Season 1,2025-10-12,22,,https://image.tmdb.org/t/p/w500/zgVgcthDQ8pYgBkKzi1AaXmmeFO.jpg,477232
285594,Vefa Sultan,1,Season 1,2025-03-01,30,"The Journey of Vefa Sultan…

Distinguished by his passion for knowledge and sharp intellect, Muslihuddin Mustafa (Vefa Sultan) is forced to confront a great trial. A single question he pursues draws him into a difficult yet profound spiritual journey. Through his love for knowledge and truth, Vefa S",https://image.tmdb.org/t/p/w500/oDELdOgQuGW0L80MCPpdV9gID7L.jpg,444810
285594,Vefa Sultan,2,Season 2,2026-02-18,26,"In the Path of Spirituality…

After a transformative dream during his pilgrimage, Muslihuddin Mustafa — Vefa Sultan — returns to Istanbul as a spiritually awakened guide whose influence extends beyond the serenity of his lodge. In a rapidly expanding and increasingly prosperous city, he becomes a be",https://image.tmdb.org/t/p/w500/7jgzN62rttPI9oiAlHTmBzdw32g.jpg,501201
245841,The Bride,1,Season 1,2024-02-11,34,,https://image.tmdb.org/t/p/w500/zXRnWrAooZyGzHQFmelixDTGOet.jpg,378067
245841,The Bride,2,Season 2,2024-09-07,203,,https://image.tmdb.org/t/p/w500/nnJumQyIRUhMF3r822rDFfJpsRW.jpg,417319
245841,The Bride,3,Season 3,2025-10-13,168,,https://image.tmdb.org/t/p/w500/k5O0e6sGJ5JNnz41z0oVLkmjhtN.jpg,477049
220377,El Turco,1,Season 1,2025-04-02,6,"The story of Hasan Balaban, an Ottoman Janissary wounded during the Turkish campaign to conquer Vienna in 1683, who found refuge in the Italian Alps' Moena village and became a local hero.",https://image.tmdb.org/t/p/w500/miZ6hd9zpgdxAk0z7Hz5nSjoryq.jpg,328839
241020,Red Roses,1,Season 1,2023-12-18,19,,https://image.tmdb.org/t/p/w500/nTNGJnl1qA4nVSxl0RUGX7plo4R.jpg,368741
241020,Red Roses,2,Season 2,2024-09-30,27,,https://image.tmdb.org/t/p/w500/iPmrP3a3AAgsrmOteaXFXzDWqn1.jpg,419188
120131,Tozkoparan: İskender,0,Specials,2021-08-26,2,,,345882
120131,Tozkoparan: İskender,1,Season 1,2021-01-03,26,,https://image.tmdb.org/t/p/w500/z1QxafIMhZHQrUC9HDUyOPKIF43.jpg,184499
120131,Tozkoparan: İskender,2,Season 2,2021-11-21,20,,,302522
111685,An Anatolian Tale,0,Specials,2021-07-20,2,,,203114
111685,An Anatolian Tale,1,Season 1,2020-10-17,30,,https://image.tmdb.org/t/p/w500/1Q8V3po1nSVaZ3XvktdHOGOZ2ms.jpg,166028
111685,An Anatolian Tale,2,Season 2,2021-09-11,35,,https://image.tmdb.org/t/p/w500/qdic4gLFsVftmtjv4uNYzH1RnVs.jpg,228803
111685,An Anatolian Tale,3,Season 3,2022-09-03,38,,,310084
111685,An Anatolian Tale,4,Season 4,2023-09-09,34,,https://image.tmdb.org/t/p/w500/8Ux7bePpp0OciEAvx6ykbD3Lwi9.jpg,355649
111685,An Anatolian Tale,5,Season 5,2024-09-07,40,,,417121
111685,An Anatolian Tale,6,Season 6,2025-09-06,29,,https://image.tmdb.org/t/p/w500/e6erOZlEInb3cO8yaBpneRivNGL.jpg,473186
310239,Museum of Innocence,1,Limited Series,2026-02-13,9,,https://image.tmdb.org/t/p/w500/gdDPQ5vs7HdhoqUqV0DOgqUPcXU.jpg,493255
278009,Old Money,1,Season 1,2025-10-10,8,,https://image.tmdb.org/t/p/w500/ua8EQo1HSgHfBPqE41KZVCo3F82.jpg,430215
158339,Three Sisters,1,Season 1,2022-02-21,16,,https://image.tmdb.org/t/p/w500/y79gOcpoXKCnhMsV7TsvsyWOJXd.jpg,245252
158339,Three Sisters,2,Season 2,2022-09-13,37,,https://image.tmdb.org/t/p/w500/aBegE1HkXNynpiVaXJQi2qOykhx.jpg,311536
158339,Three Sisters,3,Season 3,2023-09-19,31,,https://image.tmdb.org/t/p/w500/qOxdgxdoRC79cR09s4fqNptHuPl.jpg,357598
219826,My Name Is Farah,1,Season 1,2023-02-28,14,"Farah had to flee her country and struggle to survive with her son illegally, witnessing a murder unintentionally and their lives intersecting with Tahir Lekesiz, whom she met the same night.",https://image.tmdb.org/t/p/w500/Aj4qfs1KxhdfcPphWyJiTNYXirE.jpg,327593
219826,My Name Is Farah,2,Season 2,2023-09-26,13,,https://image.tmdb.org/t/p/w500/58SZrgofDNPwIUZdNsRdXlqARyq.jpg,358266
105052,Mr. Wrong,1,Season 1,2020-06-26,14,,https://image.tmdb.org/t/p/w500/eWIIeiGPutpXrUlqOKcOIXN2rSZ.jpg,154088
240798,Gaddar,1,Season 1,2024-01-19,20,,https://image.tmdb.org/t/p/w500/jwEnmPjQBs9WbtX9jcC0xNJI02B.jpg,368179
213664,Toprak ile Fidan,1,Season 1,2022-10-31,100,,https://image.tmdb.org/t/p/w500/hp6XIyCj3zuRqjcDXJO6GwZkKZc.jpg,315028
239492,Kader Oyunları,1,Season 1,2023-10-15,101,,https://image.tmdb.org/t/p/w500/c9LABIpHdw8tHg7Ngdvr8yM2Mb9.jpg,365651
239492,Kader Oyunları,2,Season 2,2023-11-20,20,,https://image.tmdb.org/t/p/w500/jhGygjDcyRbuBQlpMzN9W7TilYK.jpg,367865
195930,Yakamoz S-245,1,Season 1,2022-04-20,7,"After disaster strikes Earth, a marine biologist on a submarine research mission must fight to survive with the crew as a conspiracy comes to light.",https://image.tmdb.org/t/p/w500/11ur6ihlbYpl1HvKbFJBw1ox9YD.jpg,284769
50532,Yeni Hayat,1,Season 1,2020-09-03,9,,https://image.tmdb.org/t/p/w500/nb5J14XY3d7ndS4xu3MjfvN9Dej.jpg,145117
301373,Stranger in the Mirror,1,Season 1,2025-10-04,7,,https://image.tmdb.org/t/p/w500/5HkjNXxhYNDsrJDPd9DEjk7wDqT.jpg,476611
139705,#Influencer,1,Season 1,2021-11-28,10,,https://image.tmdb.org/t/p/w500/vqarM5Uvl9JAHPj0FA8N2aXJKTl.jpg,221294
139705,#Influencer,2,Season 2,2022-11-04,12,,https://image.tmdb.org/t/p/w500/dnzA4fE4aXq23vZQIcQ4EOquaVH.jpg,315317
137840,Aziz,1,Season 1,2021-11-04,28,,https://image.tmdb.org/t/p/w500/3K8yfPeXgAJcXx70h0bmpEw38hu.jpg,218156
213624,Secrets of an Angel,1,Season 1,2022-11-02,28,,,314963
224344,Yeşil Vadi'nin Kızı,1,Season 1,2023-07-03,92,,https://image.tmdb.org/t/p/w500/r0ky1qulFpSoONLAPyw4BkFUx6q.jpg,336769
224344,Yeşil Vadi'nin Kızı,2,Season 2,,54,,,371995
122186,Doğu,1,Season 1,2021-03-31,8,,https://image.tmdb.org/t/p/w500/16TlWbNcmpyRaXt0IVmWOx8xtBl.jpg,188651
122186,Doğu,2,Season 2,2023-04-18,8,,https://image.tmdb.org/t/p/w500/sBilSVfGmUdTPFbsisyOqpfSJ1L.jpg,335444
122186,Doğu,3,Season 3,2025-01-31,8,,https://image.tmdb.org/t/p/w500/80LdGhWuHC7iv45ESInxECa67Dj.jpg,440458
233314,Another Love,1,Season 1,2023-09-10,16,,https://image.tmdb.org/t/p/w500/8asNAIh9mwNsMUF7R2FOe8NfvZ1.jpg,354019
136125,The Club,1,Season 1,2021-11-05,10,,https://image.tmdb.org/t/p/w500/jHgMj6mtMHEBrFhmZaQCGFGYnFx.jpg,215200
136125,The Club,2,Season 2,2023-09-15,10,,https://image.tmdb.org/t/p/w500/zsVwgIbcSezLZpysdEzBeUHUFs.jpg,238640
292710,Arda ile Omuz Omuza,1,Season 1,2022-03-09,27,,https://image.tmdb.org/t/p/w500/cYwV8EwkD0oCch5qXhENmhJY5XK.jpg,458694
292710,Arda ile Omuz Omuza,2,Season 2,2022-03-22,30,,https://image.tmdb.org/t/p/w500/8Wstr6RTdSXuJNsiPEVfMlJbZCE.jpg,458725
292710,Arda ile Omuz Omuza,3,Season 3,2020-09-13,38,,,489725
292710,Arda ile Omuz Omuza,4,Season 4,2021-09-26,5,,,489729
230723,Nemlizade,1,Season 1,2023-03-22,5,,https://image.tmdb.org/t/p/w500/jBYvly9QlXQvwtTAGG18a5jh7Dc.jpg,348998
230723,Nemlizade,2,Season 2,2023-09-20,6,,https://image.tmdb.org/t/p/w500/eVi2ULZTSQjQWMfJy0FUiS5mz0I.jpg,358133
230723,Nemlizade,3,Season 3,2024-02-21,6,,https://image.tmdb.org/t/p/w500/yJDxzBvWdyYL4BTcTXCSwQrBHpJ.jpg,380237
230723,Nemlizade,4,Season 4,2024-09-11,6,,https://image.tmdb.org/t/p/w500/sgM7uBLH9LkWLbLsZHjncxDBca0.jpg,423364
230723,Nemlizade,5,Season 5,2025-04-24,6,,https://image.tmdb.org/t/p/w500/myC5wnc45zmXWQa9BxdVtRBWKkV.jpg,453319
230723,Nemlizade,6,Season 6,2026-01-01,6,,https://image.tmdb.org/t/p/w500/cVlEl3WRNYmao2nptndps3PWPk.jpg,491723
259541,Ayazın Sonu Güneş,1,Season 1,2024-07-22,75,,https://image.tmdb.org/t/p/w500/9S1Uidkh1t8usbmgJC19vhQJxkF.jpg,403041
221244,Farewell Letter,1,Season 1,2023-02-27,24,,https://image.tmdb.org/t/p/w500/ot23tFNRBMYnFHPS96WWX0tPUFH.jpg,330502
53776,Hicran,1,Hicran,2022-11-07,126,"Hicran lost her baby during childbirth seven years ago. Now she lives with her stepmother Keriman and her close friend Elif. Hicran is barely making a living, and has difficulty keeping up with the wishes of his stepmother Keriman. Years ago; Emre's wife, Maral, lost her baby during childbirth. Hicr",,325969
218477,The Patriots,1,Season 1,2023-01-19,19,,https://image.tmdb.org/t/p/w500/lwT1g2Ok2lH4AbTFz7H3AAyCAfO.jpg,324766
246701,Rock Paper Scissors,1,Season 1,2024-02-28,14,,https://image.tmdb.org/t/p/w500/rKt10yrvcsWecS8PeAUElUsqtpW.jpg,379746
246701,Rock Paper Scissors,2,Season 2,2024-09-18,5,,https://image.tmdb.org/t/p/w500/b08EaXkWcYaTgQNawS0icmHvpdK.jpg,419109
196964,Annenin Sırrıdır Çocuk,1,Season 1,2022-04-06,24,,https://image.tmdb.org/t/p/w500/ijeSQMIf4l6X8ruLlRx6gySusPL.jpg,286534
205770,Another Chance,1,Season 1,2022-07-21,41,,https://image.tmdb.org/t/p/w500/mCkZuM7qnDp1HzcmH01e1feqGun.jpg,300428
110655,The Great Seljuks,1,Season 1,2020-09-28,34,,https://image.tmdb.org/t/p/w500/oX7GxT6ah1vA6uwrx5uiw2M2sXA.jpg,164095
284419,Kuma - The Other Wife,1,Season 1,2025-02-07,100,,https://image.tmdb.org/t/p/w500/ozaYiqtP0rh9PHdhe5KO4tigSE7.jpg,442663
226032,Gilani the Ascetic,1,Season 1,2023-05-07,10,,https://image.tmdb.org/t/p/w500/oWku4G2zU1tZlW59zGz59NFEJ9D.jpg,340033
226032,Gilani the Ascetic,2,Season 2,2024-03-09,10,,https://image.tmdb.org/t/p/w500/iCCdFMhX4XZRrhnWGcbdq41lGIt.jpg,382939
197188,The Town Doctor,1,Season 1,2022-04-08,13,,https://image.tmdb.org/t/p/w500/snaKsrV9Y1D1xjfxr5JylgOhH62.jpg,286919
197188,The Town Doctor,2,Season 02,2022-09-02,19,,https://image.tmdb.org/t/p/w500/b2zlY0LHETEb9DqDrtZkTzTWH0Y.jpg,307222
99815,Aleph,1,Season 1,2020-04-10,8,,https://image.tmdb.org/t/p/w500/e1zZoMChCOHnFGkHhPZ8zg1GEHc.jpg,144083
99815,Aleph,2,Season 2,2022-04-07,8,,https://image.tmdb.org/t/p/w500/5mxHd14sxqN2T7FTORuImG7hhuA.jpg,286665
253645,RU,1,Season 1,2024-05-24,8,,https://image.tmdb.org/t/p/w500/iRAwKhYJ4KheeIb8schiDoDsRwN.jpg,392370
109905,The Innocents,1,Season 1,2020-09-15,37,,https://image.tmdb.org/t/p/w500/xjkAKLvDuRxmy39758wiJhbWYXF.jpg,162855
109905,The Innocents,2,Season 2,2021-09-14,34,,https://image.tmdb.org/t/p/w500/5dxA16Aq70I6G2WG4JtXLleQqQh.jpg,211270
113720,My Better Half,1,Season 1,2020-11-26,12,,https://image.tmdb.org/t/p/w500/AfQVG4dlZ7S8untp7cvFQku7Sto.jpg,170047
231092,Safir,1,Season 1,2023-09-04,26,,https://image.tmdb.org/t/p/w500/xhEnrTMOg19Zl6rqpEVVucJmPNt.jpg,349620
203572,The Beauty Inside,1,Season 1,2022-06-07,14,,https://image.tmdb.org/t/p/w500/bRc4jIzYNkeFeIoQ93b4qUPklJT.jpg,296493
134155,Evlilik Hakkında Her Şey,1,Season 1,2021-09-20,33,,https://image.tmdb.org/t/p/w500/aZKFuIepQQ9Fh2wHAYEItPy6Up3.jpg,211897
309217,Ali Sunal ile Aramızda,1,Season 1,2024-01-09,27,,,491219
309217,Ali Sunal ile Aramızda,2,Season 2,2024-09-17,38,,,491220
302537,Algorithm,1,Season 1,2025-10-07,51,,,478939
290433,Two Percent,1,Season 1,2025-05-02,10,"Mesut steps into İstanbul, a city he has always disliked, and finds himself caught up in its chaos.",https://image.tmdb.org/t/p/w500/sQIujEmJh0HZY2xg1Yl2fPyWM2e.jpg,454381
290433,Two Percent,2,Season 2,2025-12-30,10,,https://image.tmdb.org/t/p/w500/1ZuJfGop2BJgTSh9O260zPkVMx1.jpg,492027
111980,The Trusted,1,Season 1,2021-01-11,26,,https://image.tmdb.org/t/p/w500/fiABO4i3jERSu6GdWnhFF7daNNJ.jpg,166607
125412,Errands,1,Season 1,2021-05-12,10,,https://image.tmdb.org/t/p/w500/w7Ye1LMhPlST5nvEcmOMJsQcCFf.jpg,194556
125412,Errands,2,Season 2,2022-02-24,10,,https://image.tmdb.org/t/p/w500/nGB4t3aaJglfDgW1M19EUUfwENe.jpg,243534
